Race Anchor,Venue,Date,MeetingTime,Race No,Time,State,VenDist Sample,Horse No,Horse,Race Name,Distance,Prizemoney,Barrier,Trainer,Driver,RaceAnchorFull,RunnerAnchor,Gait,Start,VenDist,VenDistGaitStart,VenDistGaitStart Sample,BM LT,BM Q1,BM Q2,BM Q3,BM Q4,Br Sts,Br Wins,Br Places,Br Win %,Br Pla %,Br ROI %,Dr Sts,Dr Win,Dr Pla,Dr Win%,Dr Pla%,Dr ROI%,Tr Sts,Tr Win,Tr Pla,Tr Win%,Tr Pla%,Tr ROI%,Driver_clean,Dr 30 Sts,Dr 30 Win,Dr 30 Pla,Dr 30 Win %,Dr 30 Pla %,Dr 30 ROI %,Dr 90 Sts,Dr 90 Win,Dr 90 Pla,Dr 90 Win %,Dr 90 Pla %,Dr 90 ROI %,Dr 180 Sts,Dr 180 Win,Dr 180 Pla,Dr 180 Win %,Dr 180 Pla %,Dr 180 ROI %,Dr 365 Sts,Dr 365 Win,Dr 365 Pla,Dr 365 Win %,Dr 365 Pla %,Dr 365 ROI %,Dr All Sts,Dr All Win,Dr All Pla,Dr All Win %,Dr All Pla %,Dr All ROI %,Ld %,Dth %,BL %,Bell Pos Sts,Bell Pos Lead,Bell Pos Lead %,Bell Pos Lead ROI %,Bell Pos BL,Bell Pos BL %,Bell Pos BL ROI %,Bell Pos Dth,Bell Pos Dth %,Bell Pos Dth ROI %,Tr 30 Sts,Tr 30 Win,Tr 30 Pla,Tr 30 Win %,Tr 30 Pla %,Tr 30 ROI %,Tr 90 Sts,Tr 90 Win,Tr 90 Pla,Tr 90 Win %,Tr 90 Pla %,Tr 90 ROI %,Tr 180 Sts,Tr 180 Win,Tr 180 Pla,Tr 180 Win %,Tr 180 Pla %,Tr 180 ROI %,Tr 365 Sts,Tr 365 Win,Tr 365 Pla,Tr 365 Win %,Tr 365 Pla %,Tr 365 ROI %,Tr All Sts,Tr All Win,Tr All Pla,Tr All Win %,Tr All Pla %,Tr All ROI %
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,3.0,GLENN FORD NZ,MATES4HARNESS PACE,1609.0,"$6,936",FR3,S A Harmey,Kaitlyn Elliott,NR190825_R1,NR190825_R1_GLENN FORD NZ,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,221.0,414.0,11.63,33.42,-21.45,106.0,0.0,3.0,0.0,2.83,-100.0,386.0,6.0,25.0,1.55,8.03,-62.07,kaitlyn elliott,2.0,0.0,0.0,0.0,0.0,-100.0,7.0,0.0,0.0,0.0,0.0,-100.0,21.0,1.0,0.0,4.76,4.76,32.94,71.0,1.0,3.0,1.41,5.63,-38.12,162.0,1.0,7.0,0.62,4.94,-77.42,3.6,4.3,5.0,140.0,5.0,3.6,101.9,7.0,5.0,-100.0,6.0,4.3,79.0,2.0,0.0,0.0,0.0,0.0,-100.0,8.0,0.0,1.0,0.0,12.5,-100.0,18.0,0.0,1.0,0.0,5.56,-100.0,108.0,0.0,4.0,0.0,3.7,-100.0,501.0,8.0,35.0,1.6,8.58,-63.76
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,4.0,ARTFUL BABE,MATES4HARNESS PACE,1609.0,"$6,936",FR4,D T Reay,Brad Elder,NR190825_R1,NR190825_R1_ARTFUL BABE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1902.0,305.0,447.0,16.04,39.54,-1.44,1250.0,148.0,290.0,11.84,35.04,-22.76,404.0,20.0,79.0,4.95,24.5,-50.54,brad elder,37.0,8.0,8.0,21.62,43.24,93.34,146.0,14.0,31.0,9.59,30.82,-15.47,305.0,31.0,61.0,10.16,30.16,-15.05,569.0,55.0,129.0,9.67,32.34,-23.0,2197.0,291.0,533.0,13.25,37.51,-20.14,6.9,4.2,9.7,72.0,5.0,6.9,97.7,7.0,9.7,-100.0,3.0,4.2,-100.0,15.0,2.0,2.0,13.33,26.67,24.02,35.0,3.0,8.0,8.57,31.43,-35.46,48.0,3.0,11.0,6.25,29.17,-42.91,95.0,5.0,20.0,5.26,26.32,-50.85,443.0,20.0,84.0,4.51,23.48,-54.5
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,5.0,NOWORRIES,MATES4HARNESS PACE,1609.0,"$6,936",FR5,B N Greenwood,Bryce Greenwood,NR190825_R1,NR190825_R1_NOWORRIES,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,266.0,412.0,14.0,35.68,-5.11,164.0,3.0,12.0,1.83,9.15,-36.2,182.0,4.0,11.0,2.2,8.24,-29.0,bryce greenwood,1.0,0.0,0.0,0.0,0.0,-100.0,4.0,0.0,1.0,0.0,25.0,-100.0,4.0,0.0,1.0,0.0,25.0,-100.0,6.0,0.0,1.0,0.0,16.67,-100.0,185.0,3.0,15.0,1.62,9.73,-49.49,0.0,2.2,4.3,46.0,0.0,0.0,0.0,2.0,4.3,-100.0,1.0,2.2,-100.0,2.0,0.0,0.0,0.0,0.0,-100.0,8.0,0.0,1.0,0.0,12.5,-100.0,18.0,0.0,1.0,0.0,5.56,-100.0,43.0,1.0,2.0,2.33,6.98,4.54,191.0,4.0,11.0,2.09,7.85,-30.5
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,6.0,OLLIE ONE SHOT,MATES4HARNESS PACE,1609.0,"$6,936",FR6,P J Tanti,Paul Tanti,NR190825_R1,NR190825_R1_OLLIE ONE SHOT,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1884.0,160.0,370.0,8.49,28.13,-29.34,9.0,0.0,1.0,0.0,11.11,-100.0,9.0,0.0,1.0,0.0,11.11,-100.0,paul tanti,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,6.0,0.0,0.0,0.0,0.0,-100.0,19.0,0.0,2.0,0.0,10.53,-100.0,43.0,0.0,2.0,0.0,4.65,-100.0,21.1,14.0,7.0,57.0,12.0,21.1,-11.9,4.0,7.0,-100.0,8.0,14.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,6.0,0.0,0.0,0.0,0.0,-100.0,19.0,0.0,2.0,0.0,10.53,-100.0,43.0,0.0,2.0,0.0,4.65,-100.0
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,7.0,DREAM TO DANCE,MATES4HARNESS PACE,1609.0,"$6,936",FR7,K A Towers,Joshua Gallagher,NR190825_R1,NR190825_R1_DREAM TO DANCE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1768.0,159.0,299.0,8.99,25.9,-16.27,1392.0,218.0,368.0,15.66,42.1,-16.66,116.0,10.0,26.0,8.62,31.03,-42.58,joshua gallagher,18.0,3.0,2.0,16.67,27.78,51.81,261.0,27.0,52.0,10.34,30.27,-26.7,605.0,73.0,132.0,12.07,33.88,-21.45,1189.0,138.0,296.0,11.61,36.5,-23.13,5054.0,631.0,1253.0,12.49,37.28,-18.76,4.0,4.0,4.0,75.0,3.0,4.0,-100.0,3.0,4.0,-100.0,3.0,4.0,69.7,30.0,2.0,6.0,6.67,26.67,-32.89,85.0,9.0,16.0,10.59,29.41,-16.48,153.0,20.0,36.0,13.07,36.6,-17.21,314.0,32.0,74.0,10.19,33.76,-25.49,1073.0,98.0,245.0,9.13,31.97,-24.51
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,8.0,IM NO GIFT,MATES4HARNESS PACE,1609.0,"$6,936",FR8,J P Carroll,Grace Panella,NR190825_R1,NR190825_R1_IM NO GIFT,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1291.0,82.0,178.0,6.35,20.14,-25.19,1245.0,137.0,294.0,11.0,34.62,-23.62,116.0,3.0,12.0,2.59,12.93,-27.81,grace panella,34.0,1.0,13.0,2.94,41.18,-72.57,45.0,2.0,14.0,4.44,35.56,-61.33,144.0,12.0,42.0,8.33,37.5,-43.03,338.0,29.0,78.0,8.58,31.66,-40.39,2148.0,245.0,503.0,11.41,34.82,-20.94,14.3,5.7,14.3,35.0,5.0,14.3,65.9,5.0,14.3,-100.0,2.0,5.7,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,14.29,-100.0,19.0,0.0,2.0,0.0,10.53,-100.0,30.0,1.0,4.0,3.33,16.67,19.75,153.0,3.0,20.0,1.96,15.03,-56.48
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,9.0,OUR LUCILLE,MATES4HARNESS PACE,1609.0,"$6,936",SR1,S J Hickey,Steven Hickey,NR190825_R1,NR190825_R1_OUR LUCILLE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1687.0,152.0,412.0,9.01,33.43,-21.24,38.0,1.0,6.0,2.63,18.42,7.74,39.0,1.0,6.0,2.56,17.95,6.33,steven hickey,1.0,0.0,0.0,0.0,0.0,-100.0,7.0,0.0,1.0,0.0,14.29,-100.0,11.0,0.0,1.0,0.0,9.09,-100.0,24.0,1.0,4.0,4.17,20.83,61.42,44.0,1.0,8.0,2.27,20.45,-3.2,2.2,6.7,6.7,45.0,1.0,2.2,1200.4,3.0,6.7,-100.0,3.0,6.7,-100.0,1.0,0.0,0.0,0.0,0.0,-100.0,7.0,0.0,1.0,0.0,14.29,-100.0,11.0,0.0,1.0,0.0,9.09,-100.0,25.0,1.0,4.0,4.0,20.0,58.28,45.0,1.0,8.0,2.22,20.0,-4.34
NR190825,Newcastle,2025-08-19,Day,1,1:21 PM,NSW,1904,10.0,WHAT FOR,MATES4HARNESS PACE,1609.0,"$6,936",SR2,B R Abbott,Bailey McDonough,NR190825_R1,NR190825_R1_WHAT FOR,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1377.0,135.0,308.0,9.8,32.17,-25.82,40.0,7.0,10.0,17.5,42.5,10.49,71.0,8.0,13.0,11.27,29.58,-21.85,bailey mcdonough,44.0,4.0,8.0,9.09,27.27,10.28,142.0,18.0,27.0,12.68,31.69,23.9,240.0,32.0,51.0,13.33,34.58,19.28,453.0,58.0,109.0,12.8,36.87,7.15,1772.0,226.0,394.0,12.75,34.99,-6.39,2.0,2.0,11.1,99.0,2.0,2.0,-100.0,11.0,11.1,18.0,2.0,2.0,-100.0,16.0,0.0,3.0,0.0,18.75,-100.0,50.0,2.0,9.0,4.0,22.0,-56.41,105.0,6.0,16.0,5.71,20.95,-42.41,215.0,10.0,33.0,4.65,20.0,-50.49,617.0,29.0,85.0,4.7,18.48,-43.23
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,1.0,MIKI BE FREE,SLICK CHICKS PACE,1609.0,"$6,936",FR1,G A Harding,,NR190825_R2,NR190825_R2_MIKI BE FREE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1902.0,225.0,529.0,11.83,39.64,-23.15,0.0,0.0,0.0,0.0,0.0,0.0,198.0,22.0,40.0,11.11,31.31,-15.59,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.1,5.3,15.8,19.0,4.0,21.1,-100.0,3.0,15.8,-100.0,1.0,5.3,-100.0,4.0,1.0,0.0,25.0,25.0,125.78,17.0,3.0,2.0,17.65,29.41,12.32,42.0,5.0,10.0,11.9,35.71,-8.07,80.0,8.0,15.0,10.0,28.75,-15.19,269.0,35.0,60.0,13.01,35.32,-0.83
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,2.0,ROCK AM ALYESKA,SLICK CHICKS PACE,1609.0,"$6,936",FR2,C J Davies,Brad Elder,NR190825_R2,NR190825_R2_ROCK AM ALYESKA,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,191.0,432.0,10.05,32.79,-29.98,1250.0,148.0,290.0,11.84,35.04,-22.76,279.0,24.0,61.0,8.6,30.47,-37.94,brad elder,37.0,8.0,8.0,21.62,43.24,93.34,146.0,14.0,31.0,9.59,30.82,-15.47,305.0,31.0,61.0,10.16,30.16,-15.05,569.0,55.0,129.0,9.67,32.34,-23.0,2197.0,291.0,533.0,13.25,37.51,-20.14,10.0,10.0,10.0,10.0,1.0,10.0,-100.0,1.0,10.0,-100.0,1.0,10.0,-100.0,3.0,0.0,2.0,0.0,66.67,-100.0,8.0,0.0,3.0,0.0,37.5,-100.0,38.0,0.0,8.0,0.0,21.05,-100.0,67.0,2.0,15.0,2.99,25.37,-75.3,314.0,27.0,69.0,8.6,30.57,-38.51
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,3.0,WICKED LEGEND,SLICK CHICKS PACE,1609.0,"$6,936",FR3,T S McElhinney,Glenn McElhinney,NR190825_R2,NR190825_R2_WICKED LEGEND,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,221.0,414.0,11.63,33.42,-21.45,288.0,24.0,65.0,8.33,30.9,-24.23,87.0,10.0,19.0,11.49,33.33,-12.82,glenn mcelhinney,10.0,0.0,0.0,0.0,0.0,-100.0,37.0,0.0,3.0,0.0,8.11,-100.0,103.0,2.0,10.0,1.94,11.65,-49.63,236.0,6.0,29.0,2.54,14.83,-44.19,1602.0,72.0,286.0,4.49,22.35,-41.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-100.0,17.0,0.0,3.0,0.0,17.65,-100.0,27.0,0.0,3.0,0.0,11.11,-100.0,71.0,3.0,10.0,4.23,18.31,-24.18,634.0,33.0,116.0,5.21,23.5,-32.03
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,4.0,CHARJO,SLICK CHICKS PACE,1609.0,"$6,936",FR4,B P Portelli,Brian Portelli,NR190825_R2,NR190825_R2_CHARJO,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1902.0,305.0,447.0,16.04,39.54,-1.44,43.0,9.0,11.0,20.93,46.51,-14.2,59.0,10.0,16.0,16.95,44.07,-23.15,brian portelli,26.0,2.0,3.0,7.69,19.23,-61.12,99.0,11.0,21.0,11.11,32.32,-25.48,175.0,23.0,31.0,13.14,30.86,-7.18,282.0,36.0,51.0,12.77,30.85,-5.36,1074.0,118.0,186.0,10.99,28.31,-7.37,14.3,14.3,28.6,7.0,1.0,14.3,-100.0,2.0,28.6,-100.0,1.0,14.3,-100.0,36.0,2.0,7.0,5.56,25.0,-68.92,134.0,19.0,28.0,14.18,35.07,-6.83,235.0,34.0,45.0,14.47,33.62,0.56,437.0,56.0,87.0,12.81,32.72,-5.77,1352.0,159.0,261.0,11.76,31.07,-10.77
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,5.0,ADERFAKI,SLICK CHICKS PACE,1609.0,"$6,936",FR5,D T Reay,Blake Hughes,NR190825_R2,NR190825_R2_ADERFAKI,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,266.0,412.0,14.0,35.68,-5.11,1449.0,196.0,405.0,13.53,41.48,-18.24,404.0,20.0,79.0,4.95,24.5,-50.54,blake hughes,48.0,15.0,9.0,31.25,50.0,74.1,158.0,25.0,39.0,15.82,40.51,-4.82,305.0,44.0,82.0,14.43,41.31,-8.6,608.0,82.0,157.0,13.49,39.31,-15.75,2612.0,368.0,728.0,14.09,41.96,-17.88,0.0,0.0,33.3,3.0,0.0,0.0,0.0,1.0,33.3,-100.0,0.0,0.0,0.0,15.0,2.0,2.0,13.33,26.67,24.02,35.0,3.0,8.0,8.57,31.43,-35.46,48.0,3.0,11.0,6.25,29.17,-42.91,95.0,5.0,20.0,5.26,26.32,-50.85,443.0,20.0,84.0,4.51,23.48,-54.5
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,6.0,ALTIANO,SLICK CHICKS PACE,1609.0,"$6,936",FR6,L M Osborn,Joshua Gallagher,NR190825_R2,NR190825_R2_ALTIANO,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1884.0,160.0,370.0,8.49,28.13,-29.34,1392.0,218.0,368.0,15.66,42.1,-16.66,147.0,7.0,38.0,4.76,30.61,-47.97,joshua gallagher,18.0,3.0,2.0,16.67,27.78,51.81,261.0,27.0,52.0,10.34,30.27,-26.7,605.0,73.0,132.0,12.07,33.88,-21.45,1189.0,138.0,296.0,11.61,36.5,-23.13,5054.0,631.0,1253.0,12.49,37.28,-18.76,0.0,16.7,3.3,30.0,0.0,0.0,0.0,1.0,3.3,-100.0,5.0,16.7,-100.0,5.0,0.0,2.0,0.0,40.0,-100.0,14.0,0.0,3.0,0.0,21.43,-100.0,24.0,0.0,6.0,0.0,25.0,-100.0,59.0,2.0,16.0,3.39,30.51,-63.02,169.0,9.0,41.0,5.33,29.59,-44.33
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,7.0,MAJOR MAVERICK,SLICK CHICKS PACE,1609.0,"$6,936",FR7,K A Morris,Robert Morris,NR190825_R2,NR190825_R2_MAJOR MAVERICK,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1768.0,159.0,299.0,8.99,25.9,-16.27,1024.0,183.0,276.0,17.87,44.82,-18.82,879.0,161.0,247.0,18.32,46.42,-13.86,robert morris,119.0,15.0,31.0,12.61,38.66,-33.76,327.0,50.0,72.0,15.29,37.31,-12.18,701.0,96.0,178.0,13.69,39.09,-15.49,1336.0,185.0,317.0,13.85,37.57,-14.06,5413.0,712.0,1307.0,13.15,37.3,-17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8.0,19.0,9.41,31.76,-34.59,339.0,34.0,62.0,10.03,28.32,-25.56,721.0,71.0,153.0,9.85,31.07,-26.53,1251.0,129.0,259.0,10.31,31.02,-21.97,5053.0,569.0,1160.0,11.26,34.22,-20.0
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,8.0,ROREY JAY,SLICK CHICKS PACE,1609.0,"$6,936",FR8,T S McElhinney,Bailey McDonough,NR190825_R2,NR190825_R2_ROREY JAY,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1291.0,82.0,178.0,6.35,20.14,-25.19,40.0,7.0,10.0,17.5,42.5,10.49,87.0,10.0,19.0,11.49,33.33,-12.82,bailey mcdonough,44.0,4.0,8.0,9.09,27.27,10.28,142.0,18.0,27.0,12.68,31.69,23.9,240.0,32.0,51.0,13.33,34.58,19.28,453.0,58.0,109.0,12.8,36.87,7.15,1772.0,226.0,394.0,12.75,34.99,-6.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-100.0,17.0,0.0,3.0,0.0,17.65,-100.0,27.0,0.0,3.0,0.0,11.11,-100.0,71.0,3.0,10.0,4.23,18.31,-24.18,634.0,33.0,116.0,5.21,23.5,-32.03
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,9.0,SHALAMAR MISS,SLICK CHICKS PACE,1609.0,"$6,936",SR1,P A Morgan,Dan Morgan,NR190825_R2,NR190825_R2_SHALAMAR MISS,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1687.0,152.0,412.0,9.01,33.43,-21.24,868.0,50.0,152.0,5.76,23.27,-17.36,407.0,27.0,88.0,6.63,28.26,-11.23,dan morgan,5.0,1.0,0.0,20.0,20.0,232.78,15.0,1.0,1.0,6.67,13.33,84.98,53.0,2.0,8.0,3.77,18.87,-34.9,132.0,7.0,25.0,5.3,24.24,-10.56,916.0,56.0,154.0,6.11,22.93,-11.93,0.0,0.0,7.4,27.0,0.0,0.0,0.0,2.0,7.4,-100.0,0.0,0.0,0.0,5.0,1.0,0.0,20.0,20.0,104.83,13.0,1.0,1.0,7.69,15.38,11.88,37.0,2.0,5.0,5.41,18.92,-15.07,102.0,7.0,23.0,6.86,29.41,-7.78,425.0,30.0,89.0,7.06,28.0,-5.1
NR190825,Newcastle,2025-08-19,Day,2,2:03 PM,NSW,1904,10.0,GRUMPYSHANNON,SLICK CHICKS PACE,1609.0,"$6,936",SR2,D J Elder,Brad Elder,NR190825_R2,NR190825_R2_GRUMPYSHANNON,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1377.0,135.0,308.0,9.8,32.17,-25.82,1250.0,148.0,290.0,11.84,35.04,-22.76,1891.0,183.0,427.0,9.68,32.26,-21.1,brad elder,37.0,8.0,8.0,21.62,43.24,93.34,146.0,14.0,31.0,9.59,30.82,-15.47,305.0,31.0,61.0,10.16,30.16,-15.05,569.0,55.0,129.0,9.67,32.34,-23.0,2197.0,291.0,533.0,13.25,37.51,-20.14,14.3,0.0,0.0,7.0,1.0,14.3,360.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,8.0,18.52,33.33,92.68,202.0,19.0,30.0,9.41,24.26,-8.11,445.0,45.0,82.0,10.11,28.54,-6.99,880.0,89.0,191.0,10.11,31.82,-14.0,2765.0,302.0,670.0,10.92,35.15,-23.17
NR190825,Newcastle,2025-08-19,Day,3,2:37 PM,NSW,1904,1.0,MAJOR DOODLE,PITCHER PARTNERS PACE,1609.0,"$6,936",FR1,P A Bourke,Joshua Gallagher,NR190825_R3,NR190825_R3_MAJOR DOODLE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1902.0,225.0,529.0,11.83,39.64,-23.15,1392.0,218.0,368.0,15.66,42.1,-16.66,197.0,5.0,29.0,2.54,17.26,-59.9,joshua gallagher,18.0,3.0,2.0,16.67,27.78,51.81,261.0,27.0,52.0,10.34,30.27,-26.7,605.0,73.0,132.0,12.07,33.88,-21.45,1189.0,138.0,296.0,11.61,36.5,-23.13,5054.0,631.0,1253.0,12.49,37.28,-18.76,2.3,2.3,11.4,44.0,1.0,2.3,140.0,5.0,11.4,-100.0,1.0,2.3,-100.0,1.0,0.0,0.0,0.0,0.0,-100.0,4.0,0.0,0.0,0.0,0.0,-100.0,13.0,0.0,1.0,0.0,7.69,-100.0,37.0,0.0,5.0,0.0,13.51,-100.0,215.0,7.0,32.0,3.26,18.14,-48.83
NR190825,Newcastle,2025-08-19,Day,3,2:37 PM,NSW,1904,2.0,JIMMY STEEL NZ,PITCHER PARTNERS PACE,1609.0,"$6,936",FR2,G A Panella,Blake Hughes,NR190825_R3,NR190825_R3_JIMMY STEEL NZ,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,191.0,432.0,10.05,32.79,-29.98,1449.0,196.0,405.0,13.53,41.48,-18.24,399.0,45.0,101.0,11.28,36.59,-27.19,blake hughes,48.0,15.0,9.0,31.25,50.0,74.1,158.0,25.0,39.0,15.82,40.51,-4.82,305.0,44.0,82.0,14.43,41.31,-8.6,608.0,82.0,157.0,13.49,39.31,-15.75,2612.0,368.0,728.0,14.09,41.96,-17.88,6.9,10.3,13.8,29.0,2.0,6.9,-100.0,4.0,13.8,-100.0,3.0,10.3,-100.0,42.0,4.0,8.0,9.52,28.57,-13.57,147.0,17.0,31.0,11.56,32.65,-6.62,275.0,31.0,63.0,11.27,34.18,-19.97,450.0,48.0,101.0,10.67,33.11,-28.78,568.0,68.0,130.0,11.97,34.86,-21.9
NR190825,Newcastle,2025-08-19,Day,3,2:37 PM,NSW,1904,3.0,MYSTICAL SUNSHINE,PITCHER PARTNERS PACE,1609.0,"$6,936",FR3,R A Atkins,Rodney Atkins,NR190825_R3,NR190825_R3_MYSTICAL SUNSHINE,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1900.0,221.0,414.0,11.63,33.42,-21.45,527.0,22.0,97.0,4.17,22.58,-39.95,174.0,11.0,36.0,6.32,27.01,-16.14,rodney atkins,9.0,0.0,1.0,0.0,11.11,-100.0,32.0,3.0,7.0,9.38,31.25,-15.27,78.0,4.0,19.0,5.13,29.49,-48.51,144.0,6.0,30.0,4.17,25.0,-44.12,671.0,32.0,109.0,4.77,21.01,-29.87,0.0,2.2,2.2,46.0,0.0,0.0,0.0,1.0,2.2,750.3,1.0,2.2,-100.0,5.0,0.0,1.0,0.0,20.0,-100.0,13.0,1.0,2.0,7.69,23.08,152.59,26.0,1.0,4.0,3.85,19.23,15.33,46.0,3.0,8.0,6.52,23.91,46.58,197.0,15.0,37.0,7.61,26.4,-1.83
NR190825,Newcastle,2025-08-19,Day,3,2:37 PM,NSW,1904,4.0,ROCKNROLL TONY,PITCHER PARTNERS PACE,1609.0,"$6,936",FR4,R P James,Ashleigh Delosa,NR190825_R3,NR190825_R3_ROCKNROLL TONY,PACERS,Mobile,Newcastle_1609.0,Newcastle_1609.0_pacers_mobile,1902,0.0,28.1,30.4,28.6,28.9,1902.0,305.0,447.0,16.04,39.54,-1.44,461.0,74.0,118.0,16.05,41.65,-12.73,191.0,11.0,44.0,5.76,28.8,-47.9,ashleigh delosa,59.0,6.0,16.0,10.17,37.29,-26.78,206.0,31.0,51.0,15.05,39.81,-4.07,360.0,55.0,95.0,15.28,41.67,-1.67,634.0,86.0,158.0,13.56,38.49,-9.27,1332.0,192.0,330.0,14.41,39.19,-14.16,4.3,9.2,11.7,163.0,7.0,4.3,22.0,19.0,11.7,-3.1,15.0,9.2,-61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,10.0,-100.0,28.0,1.0,9.0,3.57,35.71,-68.62,225.0,16.0,56.0,7.11,32.0,-41.11
